UniqueId,ValCarrier,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,ValidFrom,ValidTo,OperatingCarrierCode,SerialId,AirV,FltNum,D_AirportCode,D_AirportCityCode,D_AirportCountryCode,D_Terminal,D_Time,A_AirportCode,A_AirportCityCode,A_AirportCountryCode,A_Terminal,IsNextDayCount,A_Time,EquipType,IsReturn,BI_Pieces,BI_Description,Sector_Group,BaggageInfo
41,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3046,LHR,LON,GB,5,12:40,BOS,BOS,US,A,0,19:45,359,False,0,No check-in baggage included in the fare,0,0 Pcs included
41,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3046,BOS,BOS,US,F,21:25,ORD,ORD,US,N,0,08:56,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
41,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6960,ORD,ORD,US,N,17:47,XNA,XNA,US,N,0,12:00,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
41,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4009,XNA,XNA,US,N,10:05,DFW,DFW,GB,N,0,15:50,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
41,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,5,AY,5828,DFW,DFW,US,N,10:05,LHR,LON,GB,N,1,08:15,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
40,BA,1,1001,1,LHR,XNA,TJAPP,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,BA,1590,LHR,LON,GB,5,11:00,DFW,DFW,US,D,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
40,BA,1,1001,1,LHR,XNA,TJAPP,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,BA,6869,DFW,DFW,US,N,16:40,XNA,XNA,JM,N,0,17:52,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
40,BA,1,1001,1,LHR,XNA,TJAPP,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,BA,6723,XNA,XNA,JM,N,14:28,DFW,DFW,US,N,0,15:50,738,True,0,No check-in baggage included in the fare,1,0 Pcs included
40,BA,1,1001,1,LHR,XNA,TJAPP,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,BA,1589,DFW,DFW,US,3,16:50,LHR,LON,GB,3,1,06:50,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
39,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9260,LHR,LON,GB,2,12:00,IAD,IAD,US,5,0,15:10,787,False,0,No check-in baggage included in the fare,0,0 Pcs included
39,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,9046,IAD,IAD,US,N,17:56,CMH,CMH,US,N,0,19:22,E70,False,0,No check-in baggage included in the fare,0,0 Pcs included
39,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,7557,CMH,CMH,US,N,15:22,IAD,IAD,US,N,0,16:42,CR5,True,0,No check-in baggage included in the fare,1,0 Pcs included
39,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,7626,IAD,IAD,US,N,18:20,LHR,LON,GB,2,1,06:45,787,True,0,No check-in baggage included in the fare,1,0 Pcs included
38,AC,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AC,1,AC,849,LHR,LON,GB,2,14:05,YYZ,YYZ,US,1,0,16:50,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
38,AC,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AC,2,AC,8941,IAD,IAD,US,1,20:50,CMH,CMH,US,N,0,22:09,CRJ,False,0,No check-in baggage included in the fare,0,0 Pcs included
38,AC,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AC,3,AC,8940,CMH,CMH,US,N,18:25,YYZ,YYZ,US,1,0,19:44,CRJ,True,0,No check-in baggage included in the fare,1,0 Pcs included
38,AC,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AC,4,AC,848,YYZ,YYZ,US,1,20:45,LHR,LON,GB,2,1,08:45,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
37,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9260,LHR,LON,GB,2,12:00,IAD,IAD,US,5,0,15:10,787,False,0,No check-in baggage included in the fare,0,0 Pcs included
37,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,9046,IAD,IAD,US,N,17:56,CMH,CMH,US,N,0,19:22,E70,False,0,No check-in baggage included in the fare,0,0 Pcs included
37,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,7557,CMH,CMH,US,N,12:10,EWR,EWR,US,N,0,13:55,CR5,True,0,No check-in baggage included in the fare,1,0 Pcs included
37,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,7626,EWR,EWR,US,N,19:10,LHR,LON,GB,2,1,06:55,787,True,0,No check-in baggage included in the fare,1,0 Pcs included
36,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4051,LHR,LON,GB,5,11:00,DFW,DFW,US,5,0,15:00,359,False,0,No check-in baggage included in the fare,0,0 Pcs included
36,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6745,DFW,DFW,US,N,20:35,TYS,TYS,US,N,0,23:41,ER7,False,0,No check-in baggage included in the fare,0,0 Pcs included
36,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5474,TYS,TYS,US,N,14:19,DFW,DFW,US,N,0,15:41,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
36,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,DFW,DFW,US,N,18:05,LHR,LON,GB,3,1,08:15,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
35,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,ORD,ORD,US,5,0,15:00,359,False,0,No check-in baggage included in the fare,0,0 Pcs included
35,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4034,ORD,ORD,US,N,20:35,TYS,TYS,US,N,0,23:41,ER7,False,0,No check-in baggage included in the fare,0,0 Pcs included
35,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4009,TYS,TYS,US,N,14:19,DFW,DFW,US,N,0,15:41,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
35,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5828,DFW,DFW,US,N,18:05,LHR,LON,GB,3,1,08:15,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
34,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4051,LHR,LON,GB,5,16:05,ORD,ORD,US,5,0,18:45,359,False,0,No check-in baggage included in the fare,0,0 Pcs included
34,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6745,ORD,ORD,US,N,08:25,TYS,TYS,US,N,0,11:08,ER7,False,0,No check-in baggage included in the fare,0,0 Pcs included
34,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4009,TYS,TYS,US,N,14:19,DFW,DFW,US,N,0,15:41,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
34,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5828,DFW,DFW,US,N,18:05,LHR,LON,GB,3,1,08:15,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
33,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4051,LHR,LON,GB,5,16:05,ORD,ORD,US,5,0,18:45,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
33,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6745,ORD,ORD,US,3,08:25,TYS,TYS,US,N,0,11:08,CR7,False,0,No check-in baggage included in the fare,0,0 Pcs included
33,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5474,TYS,TYS,US,N,11:08,CLT,CLT,US,N,0,12:30,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
33,AY,1,1001,0,LHR,TYS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,18:55,LHR,LON,GB,3,1,07:00,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
32,AY,1,1001,0,LHR,SYR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3043,LHR,LON,GB,5,12:40,PHL,PHL,US,A,0,15:35,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
32,AY,1,1001,0,LHR,SYR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6996,PHL,PHL,US,F,21:25,SYR,SYR,US,N,0,22:30,CR7,False,0,No check-in baggage included in the fare,0,0 Pcs included
32,AY,1,1001,0,LHR,SYR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5218,SYR,SYR,US,N,17:47,ORD,ORD,US,3,0,19:05,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
32,AY,1,1001,0,LHR,SYR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5752,ORD,ORD,US,3,10:05,LHR,LON,GB,3,1,22:40,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
31,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,5,11:50,ORD,ORD,US,N,0,16:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
31,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6620,ORD,ORD,US,3,20:20,CMH,CMH,US,N,0,23:02,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
31,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6255,CMH,CMH,US,N,12:00,CLT,CLT,US,3,0,12:24,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
31,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5897,CLT,CLT,US,N,20:00,LHR,LON,GB,3,1,08:40,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
30,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,5,09:15,ORD,ORD,US,N,0,11:50,778,False,0,No check-in baggage included in the fare,0,0 Pcs included
30,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5654,ORD,ORD,US,3,14:55,CMH,CMH,US,N,0,17:13,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
30,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5314,CMH,CMH,US,N,13:55,CLT,CLT,US,3,0,15:26,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
30,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,18:55,LHR,LON,GB,3,1,07:00,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
29,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,5,09:15,ORD,ORD,US,N,0,11:50,778,False,0,No check-in baggage included in the fare,0,0 Pcs included
29,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5654,ORD,ORD,US,3,14:55,CMH,CMH,US,N,0,17:13,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
29,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5669,CMH,CMH,US,N,17:27,CLT,CLT,US,3,0,18:54,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
29,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5743,CLT,CLT,US,N,21:55,LHR,LON,GB,3,1,10:00,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
28,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,5,09:15,ORD,ORD,US,N,0,11:50,778,False,0,No check-in baggage included in the fare,0,0 Pcs included
28,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6128,ORD,ORD,US,3,20:00,CMH,CMH,US,N,0,22:18,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
28,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5669,CMH,CMH,US,N,17:27,CLT,CLT,US,3,0,18:54,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
28,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5743,CLT,CLT,US,N,21:25,LHR,LON,GB,3,1,10:00,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
27,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,5,09:15,ORD,ORD,US,N,0,11:50,778,False,0,No check-in baggage included in the fare,0,0 Pcs included
27,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6128,ORD,ORD,US,3,20:00,CMH,CMH,US,N,0,22:18,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
27,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5314,CMH,CMH,US,N,13:55,CLT,CLT,US,3,0,15:26,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
27,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,18:55,LHR,LON,GB,3,1,07:00,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
26,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,5,09:15,ORD,ORD,US,5,0,11:50,778,False,0,No check-in baggage included in the fare,0,0 Pcs included
26,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5654,ORD,ORD,US,3,14:55,CMH,CMH,US,N,0,17:13,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
26,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5314,CMH,CMH,US,N,13:55,CLT,CLT,US,0,0,15:26,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
26,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,18:55,LHR,LON,GB,3,1,07:00,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
25,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,5,09:15,MIA,MIA,US,N,0,16:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
25,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6620,MIA,MIA,US,3,14:55,CMH,CMH,US,N,0,23:02,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
25,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6241,CMH,CMH,US,N,13:55,ORD,ORD,US,3,0,09:09,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
25,AY,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5752,ORD,ORD,US,N,18:55,LHR,LON,GB,3,1,22:40,772,True,0,No check-in baggage included in the fare,1,0 Pcs included
23,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1339,LGW,LON,GB,2,10:40,LIS,LIS,PT,1,0,13:15,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
23,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1485,LIS,LIS,PT,1,20:55,DSS,DSS,SN,0,1,01:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
23,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1482,DSS,DSS,SN,N,02:10,LIS,LIS,PT,1,0,06:05,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
23,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,1,07:10,LGW,LON,GB,2,0,09:50,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
22,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1337,LGW,LON,GB,N,16:35,LIS,LIS,PT,1,0,19:10,319,False,0,No check-in baggage included in the fare,0,0 Pcs included
22,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1487,LIS,LIS,PT,N,09:25,DSS,DSS,SN,0,1,13:40,321,False,0,No check-in baggage included in the fare,0,0 Pcs included
22,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1482,DSS,DSS,SN,N,02:10,LIS,LIS,PT,1,0,06:05,321,True,0,No check-in baggage included in the fare,1,0 Pcs included
22,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,N,07:10,LGW,LON,GB,2,0,09:50,321,True,0,No check-in baggage included in the fare,1,0 Pcs included
21,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1337,LGW,LON,GB,2,16:35,LIS,LIS,PT,1,0,19:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
21,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1485,LIS,LIS,PT,1,20:55,DSS,DSS,SN,0,0,01:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
21,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1482,DSS,DSS,SN,N,02:10,LIS,LIS,PT,1,0,06:05,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
21,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,1,07:10,LGW,LON,GB,2,0,09:50,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
20,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1351,LHR,LON,GB,2,08:15,LIS,LIS,PT,1,0,10:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
20,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1485,LIS,LIS,PT,1,20:55,DSS,DSS,SN,0,1,01:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
20,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1486,DSS,DSS,SN,N,14:40,LIS,LIS,PT,1,0,18:35,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
20,TP,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1366,LIS,LIS,PT,1,19:55,LHR,LON,GB,2,0,22:40,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
19,SN,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2094,LHR,LON,GB,2,11:05,BRU,BRU,BE,N,0,13:15,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
19,SN,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,213,BRU,BRU,BE,N,14:10,DSS,DSS,SN,N,0,21:10,333,False,0,No check-in baggage included in the fare,0,0 Pcs included
19,SN,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,204,DSS,DSS,SN,N,22:15,BRU,BRU,BE,N,1,05:05,333,True,0,No check-in baggage included in the fare,1,0 Pcs included
19,SN,1,1001,0,LHR,DSS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
18,SN,1,1001,0,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2104,LHR,LON,GB,2,06:50,BRU,BRU,BE,N,0,08:55,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included
18,SN,1,1001,0,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,455,BRU,BRU,BE,N,10:15,EBB,EBB,UG,N,0,22:55,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included
18,SN,1,1001,0,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,455,EBB,EBB,UG,N,23:59,BRU,BRU,BE,N,1,06:30,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included
18,SN,1,1001,0,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2095,BRU,BRU,BE,N,16:55,LHR,LON,GB,2,0,17:05,320,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included
17,SN,1,1001,0,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2104,LHR,LON,GB,2,06:50,BRU,BRU,BE,N,0,08:55,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included
17,SN,1,1001,0,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,455,BRU,BRU,BE,N,10:15,EBB,EBB,UG,N,0,22:55,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included
17,SN,1,1001,0,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,455,EBB,EBB,UG,N,23:59,BRU,BRU,BE,N,1,06:30,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included
17,SN,1,1001,0,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included
16,SN,1,1015,3,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2104,LHR,LON,GB,2,06:50,BRU,BRU,BE,N,0,08:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
16,SN,1,1015,3,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,241,BRU,BRU,BE,N,12:05,FNA,FNA,SL,N,0,17:45,333,False,0,No check-in baggage included in the fare,0,0 Pcs included
16,SN,1,1015,3,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,241,FNA,FNA,SL,N,19:10,BRU,BRU,BE,N,1,05:10,333,True,0,No check-in baggage included in the fare,1,0 Pcs included
16,SN,1,1015,3,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2103,BRU,BRU,BE,N,21:10,LHR,LON,GB,2,1,21:20,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
15,SN,1,1015,3,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2104,LHR,LON,GB,2,06:50,BRU,BRU,BE,N,0,08:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
15,SN,1,1015,3,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,241,BRU,BRU,BE,N,12:05,FNA,FNA,SL,N,0,17:45,333,False,0,No check-in baggage included in the fare,0,0 Pcs included
15,SN,1,1015,3,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,241,FNA,FNA,SL,N,19:10,BRU,BRU,BE,N,1,05:10,333,True,0,No check-in baggage included in the fare,1,0 Pcs included
15,SN,1,1015,3,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
